month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,ctr,roi_computed,revenue_per_click
May,22,camp 3,Low,580 x 400,mno,3677,0.3493,16,0.8543,0,0.0,0.4351,244.5749,0.0534
May,22,camp 3,Medium,580 x 400,mno,7830,1.1839,60,3.2036,0,0.0,0.7663,270.5972,0.0534
May,22,camp 3,High,670 x 90,def,512,0.1392,4,0.2135,0,0.0,0.7812,153.3764,0.0534
May,22,camp 3,High,670 x 90,ghi,169,0.1007,1,0.0533,0,0.0,0.5917,52.9295,0.0533
May,22,camp 3,High,670 x 90,jkl,21,0.0099,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,High,670 x 90,mno,1220,0.2968,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,Low,670 x 90,def,2265,0.0759,11,0.5873,0,0.0,0.4857,773.7813,0.0534
May,22,camp 3,Low,670 x 90,ghi,16,0.0113,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,Low,670 x 90,jkl,4,0.0014,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,Low,670 x 90,mno,913,0.0257,4,0.2135,0,0.0,0.4381,830.7393,0.0534
May,22,camp 3,Medium,670 x 90,def,2647,0.132,12,0.6407,1,70.6677,0.4533,485.3788,0.0534
May,22,camp 3,Medium,670 x 90,ghi,70,0.0345,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,Medium,670 x 90,jkl,13,0.0052,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,Medium,670 x 90,mno,2341,0.1314,10,0.5339,0,0.0,0.4272,406.3166,0.0534
May,22,camp 3,High,728 x 90,def,5545,1.1138,8,0.4271,1,22.666,0.1443,38.3462,0.0534
May,22,camp 3,High,728 x 90,ghi,2298,1.4949,11,0.5873,0,0.0,0.4787,39.2869,0.0534
May,22,camp 3,High,728 x 90,jkl,442,0.1619,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,High,728 x 90,mno,18233,4.393,48,2.5629,4,693.5695,0.2633,58.3405,0.0534
May,22,camp 3,Low,728 x 90,def,5072,0.4233,21,1.1212,0,0.0,0.414,264.8712,0.0534
May,22,camp 3,Low,728 x 90,ghi,436,0.2733,1,0.0533,0,0.0,0.2294,19.5024,0.0533
May,22,camp 3,Low,728 x 90,jkl,58,0.0118,2,0.1067,0,0.0,3.4483,904.2373,0.0534
May,22,camp 3,Low,728 x 90,mno,26726,1.1991,59,3.1502,0,0.0,0.2208,262.7137,0.0534
May,22,camp 3,Medium,728 x 90,def,12351,1.2996,60,3.2036,2,153.2826,0.4858,246.5066,0.0534
May,22,camp 3,Medium,728 x 90,ghi,1335,0.762,19,1.0144,0,0.0,1.4232,133.1234,0.0534
May,22,camp 3,Medium,728 x 90,jkl,179,0.0445,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,Medium,728 x 90,mno,50425,3.5911,228,12.1739,2,93.1334,0.4522,339.002,0.0534
May,22,camp 3,High,800 x 250,mno,1,0.0009,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,Low,800 x 250,mno,3,0.0,0,0.0,0,0.0,0.0,0.0,0.0
May,22,camp 3,Medium,800 x 250,mno,2,0.0001,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,High,160 x 600,abc,3,0.004,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,High,160 x 600,def,16557,8.5471,134,14.0,77,3856.1066,0.8093,163.7982,0.1045
May,23,camp 1,High,160 x 600,ghi,8332,12.8485,90,9.0,94,3084.9344,1.0802,70.0471,0.1
May,23,camp 1,High,160 x 600,mno,115247,92.0315,979,104.0,578,29155.3231,0.8495,113.0048,0.1062
May,23,camp 1,Low,160 x 600,def,225,0.0335,1,0.1067,0,0.0,0.4444,318.5075,0.1067
May,23,camp 1,Low,160 x 600,ghi,25,0.0296,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Low,160 x 600,mno,1045,0.1927,4,0.427,0,0.0,0.3828,221.588,0.1067
May,23,camp 1,Medium,160 x 600,def,1739,0.5856,23,2.4547,0,0.0,1.3226,419.1769,0.1067
May,23,camp 1,Medium,160 x 600,ghi,394,0.4297,4,0.427,2,391.3487,1.0152,99.3717,0.1067
May,23,camp 1,Medium,160 x 600,mno,10999,4.488,138,14.7319,18,983.4908,1.2547,328.2509,0.1068
May,23,camp 1,High,240 x 400,def,19431,11.0745,111,11.0,108,5397.4304,0.5713,99.3273,0.0991
May,23,camp 1,High,240 x 400,ghi,201786,168.613,4855,518.0,2237,116187.1581,2.406,307.2124,0.1067
May,23,camp 1,High,240 x 400,jkl,25806,13.082,240,25.0,112,4215.2771,0.93,191.1023,0.1042
May,23,camp 1,High,240 x 400,mno,53620,37.5251,264,28.0,157,8071.4877,0.4924,74.6167,0.1061
May,23,camp 1,Low,240 x 400,def,154,0.0186,1,0.1067,0,0.0,0.6494,573.6559,0.1067
May,23,camp 1,Low,240 x 400,ghi,361,0.2528,5,0.5338,0,0.0,1.385,211.1551,0.1068
May,23,camp 1,Low,240 x 400,jkl,91,0.0443,3,0.3202,0,0.0,3.2967,722.7991,0.1067
May,23,camp 1,Low,240 x 400,mno,325,0.0638,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Medium,240 x 400,def,1838,0.6162,10,1.0676,3,119.5506,0.5441,173.2554,0.1068
May,23,camp 1,Medium,240 x 400,ghi,9697,7.7134,338,36.085,63,3998.2728,3.4856,467.8222,0.1068
May,23,camp 1,Medium,240 x 400,jkl,1453,0.7261,31,3.3093,3,145.4494,2.1335,455.7637,0.1068
May,23,camp 1,Medium,240 x 400,mno,3597,1.3905,27,2.8818,7,200.6203,0.7506,207.2492,0.1067
May,23,camp 1,High,300 x 250,abc,8,0.01,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,High,300 x 250,def,24644,13.8528,114,12.0,67,2598.5545,0.4626,86.6251,0.1053
May,23,camp 1,High,300 x 250,ghi,31161,22.3898,506,54.0,267,15733.4658,1.6238,241.1813,0.1067
May,23,camp 1,High,300 x 250,jkl,5963,3.4804,31,3.0,18,1008.8668,0.5199,86.197,0.0968
May,23,camp 1,High,300 x 250,mno,190966,162.1797,1221,130.0,1108,55775.9045,0.6394,80.158,0.1065
May,23,camp 1,Low,300 x 250,def,183,0.0326,2,0.2135,0,0.0,1.0929,654.908,0.1067
May,23,camp 1,Low,300 x 250,ghi,65,0.0429,1,0.1067,0,0.0,1.5385,248.7179,0.1067
May,23,camp 1,Low,300 x 250,jkl,9,0.0058,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Low,300 x 250,mno,1650,0.3273,9,0.9608,0,0.0,0.5455,293.5533,0.1068
May,23,camp 1,Medium,300 x 250,def,2133,0.8723,13,1.3879,5,222.1655,0.6095,159.1081,0.1068
May,23,camp 1,Medium,300 x 250,ghi,869,0.5786,33,3.5232,3,130.5207,3.7975,608.9181,0.1068
May,23,camp 1,Medium,300 x 250,jkl,306,0.1869,2,0.2135,0,0.0,0.6536,114.2322,0.1067
May,23,camp 1,Medium,300 x 250,mno,16973,8.84,142,15.1594,25,741.3174,0.8366,171.4864,0.1068
May,23,camp 1,High,468 x 60,def,928,0.1845,1,0.0,0,0.0,0.1078,0.0,0.0
May,23,camp 1,High,468 x 60,ghi,318,0.1273,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,High,468 x 60,jkl,7,0.0046,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,High,468 x 60,mno,2439,0.537,3,0.0,10,336.7649,0.123,0.0,0.0
May,23,camp 1,Low,468 x 60,def,5,0.0002,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Low,468 x 60,mno,5,0.0,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Medium,468 x 60,def,49,0.0057,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Medium,468 x 60,ghi,34,0.0136,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Medium,468 x 60,mno,154,0.0197,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,High,580 x 400,mno,30410,47.8089,436,46.0,368,14982.8119,1.4337,96.2164,0.1055
May,23,camp 1,Low,580 x 400,mno,197,0.0812,2,0.2135,0,0.0,1.0152,262.931,0.1067
May,23,camp 1,Medium,580 x 400,mno,2285,2.1979,36,3.8435,5,164.8592,1.5755,174.8715,0.1068
May,23,camp 1,High,670 x 90,def,3578,2.9283,32,3.0,7,394.1246,0.8944,102.4485,0.0938
May,23,camp 1,High,670 x 90,ghi,11179,6.0077,67,7.0,54,2218.5244,0.5993,116.5171,0.1045
May,23,camp 1,High,670 x 90,jkl,239,0.1627,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,High,670 x 90,mno,11344,8.9094,66,7.0,36,1838.6434,0.5818,78.5687,0.1061
May,23,camp 1,Low,670 x 90,def,26,0.0041,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Low,670 x 90,ghi,12,0.0048,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Low,670 x 90,mno,77,0.0134,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Medium,670 x 90,def,309,0.1364,5,0.5334,1,87.1584,1.6181,391.0557,0.1067
May,23,camp 1,Medium,670 x 90,ghi,467,0.2157,3,0.3202,0,0.0,0.6424,148.4469,0.1067
May,23,camp 1,Medium,670 x 90,jkl,2,0.0011,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Medium,670 x 90,mno,827,0.3592,5,0.5338,0,0.0,0.6046,148.608,0.1068
May,23,camp 1,High,728 x 90,abc,14,0.0207,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,High,728 x 90,def,54848,26.8607,256,27.0,177,7764.1487,0.4667,100.5186,0.1055
May,23,camp 1,High,728 x 90,ghi,122182,143.5732,2014,215.0,961,45551.1846,1.6484,149.7494,0.1068
May,23,camp 1,High,728 x 90,jkl,16315,6.022,89,9.0,45,1847.9765,0.5455,149.452,0.1011
May,23,camp 1,High,728 x 90,mno,226304,127.1185,1247,133.0,568,30132.309,0.551,104.6268,0.1067
May,23,camp 1,High,728 x 90,,7,0.0056,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Low,728 x 90,def,443,0.0533,1,0.1067,0,0.0,0.2257,200.1876,0.1067
May,23,camp 1,Low,728 x 90,ghi,168,0.1846,4,0.427,0,0.0,2.381,231.3109,0.1067
May,23,camp 1,Low,728 x 90,jkl,101,0.0365,3,0.3202,0,0.0,2.9703,877.2603,0.1067
May,23,camp 1,Low,728 x 90,mno,1959,0.398,7,0.7469,0,0.0,0.3573,187.6633,0.1067
May,23,camp 1,Medium,728 x 90,def,4961,1.3556,26,2.7759,1,5.832,0.5241,204.7728,0.1068
May,23,camp 1,Medium,728 x 90,ghi,5055,5.5376,143,15.2649,18,1266.1886,2.8289,275.6591,0.1067
May,23,camp 1,Medium,728 x 90,jkl,1146,0.4051,12,1.2811,6,625.6055,1.0471,316.2429,0.1068
May,23,camp 1,Medium,728 x 90,mno,21399,8.2624,174,18.5774,29,1463.5379,0.8131,224.8427,0.1068
May,23,camp 1,High,800 x 250,mno,3,0.0025,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 1,Medium,800 x 250,mno,16,0.0034,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,High,160 x 600,def,2467,0.4069,11,0.5867,0,0.0,0.4459,144.1878,0.0533
May,23,camp 3,High,160 x 600,ghi,150,0.0619,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,High,160 x 600,mno,18180,5.0799,42,2.242,3,371.4904,0.231,44.1347,0.0534
May,23,camp 3,Low,160 x 600,def,4503,0.1892,6,0.3202,0,0.0,0.1332,169.2389,0.0534
May,23,camp 3,Low,160 x 600,ghi,93,0.0264,1,0.0533,0,0.0,1.0753,201.8939,0.0533
May,23,camp 3,Low,160 x 600,mno,21598,1.1779,57,3.0428,0,0.0,0.2639,258.3241,0.0534
May,23,camp 3,Medium,160 x 600,abc,5,0.0077,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,160 x 600,def,8847,0.6343,27,1.4413,1,300.5581,0.3052,227.2269,0.0534
May,23,camp 3,Medium,160 x 600,ghi,309,0.0518,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,160 x 600,mno,43068,4.5416,243,12.972,5,440.0204,0.5642,285.6262,0.0534
May,23,camp 3,High,240 x 400,def,3991,0.8579,5,0.2664,0,0.0,0.1253,31.0526,0.0533
May,23,camp 3,High,240 x 400,ghi,7834,5.7894,65,3.4698,4,205.2565,0.8297,59.9337,0.0534
May,23,camp 3,High,240 x 400,jkl,3414,1.6536,16,0.8541,1,69.3975,0.4687,51.6509,0.0534
May,23,camp 3,High,240 x 400,mno,17864,4.6243,25,1.3343,3,110.6449,0.1399,28.8541,0.0534
May,23,camp 3,Low,240 x 400,def,2423,0.2361,2,0.1067,0,0.0,0.0825,45.1927,0.0534
May,23,camp 3,Low,240 x 400,ghi,2308,1.6106,31,1.6546,0,0.0,1.3432,102.7319,0.0534
May,23,camp 3,Low,240 x 400,jkl,169,0.0793,2,0.1067,0,0.0,1.1834,134.5523,0.0534
May,23,camp 3,Low,240 x 400,mno,10763,0.481,15,0.8007,0,0.0,0.1394,166.4657,0.0534
May,23,camp 3,Medium,240 x 400,def,6695,0.8241,37,1.9751,1,25.0631,0.5527,239.6675,0.0534
May,23,camp 3,Medium,240 x 400,ghi,7361,5.1857,123,6.566,2,563.9751,1.671,126.6174,0.0534
May,23,camp 3,Medium,240 x 400,jkl,1184,0.5602,12,0.6401,0,0.0,1.0135,114.2628,0.0533
May,23,camp 3,Medium,240 x 400,mno,23454,2.0092,68,3.63,1,44.6012,0.2899,180.6689,0.0534
May,23,camp 3,High,300 x 250,abc,1,0.0015,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,High,300 x 250,def,3751,1.047,11,0.5872,1,33.2841,0.2933,56.084,0.0534
May,23,camp 3,High,300 x 250,ghi,1060,0.6783,15,0.8005,2,50.967,1.4151,118.0156,0.0534
May,23,camp 3,High,300 x 250,jkl,469,0.2838,1,0.0533,0,0.0,0.2132,18.7808,0.0533
May,23,camp 3,High,300 x 250,mno,29904,10.1325,113,6.0316,17,666.5602,0.3779,59.5273,0.0534
May,23,camp 3,Low,300 x 250,abc,1,0.0015,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,300 x 250,def,7212,0.4069,24,1.2811,0,0.0,0.3328,314.8439,0.0534
May,23,camp 3,Low,300 x 250,ghi,449,0.2769,12,0.6405,0,0.0,2.6726,231.3109,0.0534
May,23,camp 3,Low,300 x 250,jkl,15,0.0039,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,300 x 250,mno,33916,1.7096,70,3.7367,0,0.0,0.2064,218.5716,0.0534
May,23,camp 3,Medium,300 x 250,abc,2,0.0038,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,300 x 250,def,10537,1.0802,53,2.8288,1,191.3352,0.503,261.8774,0.0534
May,23,camp 3,Medium,300 x 250,ghi,1092,0.6747,30,1.6014,0,0.0,2.7473,237.3499,0.0534
May,23,camp 3,Medium,300 x 250,jkl,78,0.0471,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,300 x 250,mno,59015,5.3919,203,10.8402,1,53.2131,0.344,201.046,0.0534
May,23,camp 3,High,468 x 60,def,138,0.0196,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,High,468 x 60,ghi,6,0.0024,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,High,468 x 60,mno,302,0.0241,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,468 x 60,def,68,0.0038,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,468 x 60,ghi,6,0.0024,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,468 x 60,mno,321,0.0041,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,468 x 60,def,193,0.0126,1,0.0533,0,0.0,0.5181,423.0159,0.0533
May,23,camp 3,Medium,468 x 60,ghi,1,0.0004,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,468 x 60,mno,853,0.0125,1,0.0533,0,0.0,0.1172,426.4,0.0533
May,23,camp 3,High,580 x 400,mno,5276,2.8383,33,1.7616,15,1734.3914,0.6255,62.0653,0.0534
May,23,camp 3,Low,580 x 400,mno,4138,0.4177,16,0.8541,0,0.0,0.3867,204.4769,0.0534
May,23,camp 3,Medium,580 x 400,mno,8808,1.5152,106,5.6585,0,0.0,1.2035,373.449,0.0534
May,23,camp 3,High,670 x 90,def,545,0.1434,4,0.2133,0,0.0,0.7339,148.7448,0.0533
May,23,camp 3,High,670 x 90,ghi,273,0.131,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,High,670 x 90,jkl,47,0.0218,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,High,670 x 90,mno,1370,0.3642,3,0.1601,0,0.0,0.219,43.9594,0.0534
May,23,camp 3,Low,670 x 90,def,2714,0.0797,4,0.2135,0,0.0,0.1474,267.8795,0.0534
May,23,camp 3,Low,670 x 90,ghi,35,0.0272,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,670 x 90,jkl,2,0.0007,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,670 x 90,mno,1116,0.0327,2,0.1067,0,0.0,0.1792,326.2997,0.0534
May,23,camp 3,Medium,670 x 90,def,2963,0.1653,12,0.6403,0,0.0,0.405,387.3563,0.0534
May,23,camp 3,Medium,670 x 90,ghi,143,0.0882,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,670 x 90,jkl,22,0.0095,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,670 x 90,mno,2428,0.141,13,0.6939,0,0.0,0.5354,492.1277,0.0534
May,23,camp 3,High,728 x 90,def,7157,1.4342,10,0.5338,0,0.0,0.1397,37.2194,0.0534
May,23,camp 3,High,728 x 90,ghi,1989,1.9169,17,0.9075,1,37.1009,0.8547,47.3421,0.0534
May,23,camp 3,High,728 x 90,jkl,1532,0.5381,5,0.2669,0,0.0,0.3264,49.6004,0.0534
May,23,camp 3,High,728 x 90,mno,26312,7.2213,74,3.9499,8,1194.3644,0.2812,54.6979,0.0534
May,23,camp 3,Low,728 x 90,abc,2,0.003,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,728 x 90,def,5654,0.4579,14,0.7471,0,0.0,0.2476,163.1579,0.0534
May,23,camp 3,Low,728 x 90,ghi,459,0.3994,1,0.0533,0,0.0,0.2179,13.345,0.0533
May,23,camp 3,Low,728 x 90,jkl,102,0.0286,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,728 x 90,mno,33887,1.9232,71,3.7895,0,0.0,0.2095,197.0414,0.0534
May,23,camp 3,Medium,728 x 90,def,16449,1.659,52,2.7762,0,0.0,0.3161,167.3418,0.0534
May,23,camp 3,Medium,728 x 90,ghi,1459,1.116,27,1.4413,0,0.0,1.8506,129.1487,0.0534
May,23,camp 3,Medium,728 x 90,jkl,819,0.2376,7,0.3736,0,0.0,0.8547,157.2391,0.0534
May,23,camp 3,Medium,728 x 90,mno,66194,6.2044,299,15.9612,1,75.3086,0.4517,257.2561,0.0534
May,23,camp 3,Medium,728 x 90,,8,0.0064,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,High,800 x 250,mno,3,0.0022,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Low,800 x 250,mno,4,0.0002,0,0.0,0,0.0,0.0,0.0,0.0
May,23,camp 3,Medium,800 x 250,mno,15,0.0016,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,High,160 x 600,abc,13,0.0171,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,High,160 x 600,def,16355,8.24,143,15.0,65,2650.0636,0.8744,182.0388,0.1049
May,24,camp 1,High,160 x 600,ghi,7495,12.8336,89,9.0,13,1244.8472,1.1875,70.1284,0.1011
May,24,camp 1,High,160 x 600,mno,78157,63.7192,830,88.0,403,18595.5033,1.062,138.1059,0.106
May,24,camp 1,Low,160 x 600,def,171,0.0158,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,160 x 600,ghi,1,0.0019,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,160 x 600,mno,484,0.0918,6,0.638,1,41.8197,1.2397,694.9891,0.1063
May,24,camp 1,Medium,160 x 600,def,1724,0.3642,12,1.2761,1,111.1292,0.6961,350.3844,0.1063
May,24,camp 1,Medium,160 x 600,ghi,321,0.4985,4,0.4253,5,216.0241,1.2461,85.3159,0.1063
May,24,camp 1,Medium,160 x 600,mno,6538,3.0279,146,15.5342,11,428.1085,2.2331,513.0354,0.1064
May,24,camp 1,High,240 x 400,def,20601,10.2471,137,14.0,70,2582.2432,0.665,136.624,0.1022
May,24,camp 1,High,240 x 400,ghi,201697,169.8765,5184,551.0,2069,112190.5701,2.5702,324.3533,0.1063
May,24,camp 1,High,240 x 400,jkl,27496,14.1136,330,35.0,174,9469.1114,1.2002,247.9878,0.1061
May,24,camp 1,High,240 x 400,mno,26430,27.7992,230,24.0,143,8357.6223,0.8702,86.3334,0.1043
May,24,camp 1,Low,240 x 400,def,126,0.0249,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,240 x 400,ghi,331,0.2469,12,1.2761,0,0.0,3.6254,516.8489,0.1063
May,24,camp 1,Low,240 x 400,jkl,113,0.055,1,0.1063,0,0.0,0.885,193.2727,0.1063
May,24,camp 1,Low,240 x 400,mno,153,0.0323,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Medium,240 x 400,def,1687,0.493,13,1.3824,5,110.7039,0.7706,280.4057,0.1063
May,24,camp 1,Medium,240 x 400,ghi,10225,8.277,313,33.2942,57,3957.5323,3.0611,402.2496,0.1064
May,24,camp 1,Medium,240 x 400,jkl,1859,0.944,32,3.403,6,824.8956,1.7214,360.4873,0.1063
May,24,camp 1,Medium,240 x 400,mno,1866,1.0562,18,1.9141,4,186.1681,0.9646,181.2251,0.1063
May,24,camp 1,High,300 x 250,abc,10,0.0178,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,High,300 x 250,def,25405,13.3935,110,11.0,88,2501.2594,0.433,82.1294,0.1
May,24,camp 1,High,300 x 250,ghi,32317,23.0094,418,44.0,268,11591.2,1.2934,191.2262,0.1053
May,24,camp 1,High,300 x 250,jkl,6463,3.7019,36,3.0,12,448.2125,0.557,81.0395,0.0833
May,24,camp 1,High,300 x 250,mno,139061,118.2606,945,100.0,689,29169.476,0.6796,84.559,0.1058
May,24,camp 1,Low,300 x 250,def,146,0.0264,3,0.3201,0,0.0,2.0548,1212.5,0.1067
May,24,camp 1,Low,300 x 250,ghi,72,0.0521,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,300 x 250,jkl,16,0.0106,1,0.1063,0,0.0,6.25,1002.8302,0.1063
May,24,camp 1,Low,300 x 250,mno,985,0.1791,5,0.5317,2,210.7202,0.5076,296.8733,0.1063
May,24,camp 1,Medium,300 x 250,def,2487,1.0168,19,2.0205,1,28.0481,0.764,198.7116,0.1063
May,24,camp 1,Medium,300 x 250,ghi,822,0.5534,26,2.7649,5,286.4769,3.163,499.6205,0.1063
May,24,camp 1,Medium,300 x 250,jkl,496,0.3046,7,0.7444,4,145.5314,1.4113,244.3861,0.1063
May,24,camp 1,Medium,300 x 250,mno,10863,5.3137,80,8.5075,14,784.0994,0.7364,160.105,0.1063
May,24,camp 1,High,468 x 60,def,914,0.299,0,0.0,1,35.5852,0.0,0.0,0.0
May,24,camp 1,High,468 x 60,ghi,291,0.1161,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,High,468 x 60,jkl,23,0.0151,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,High,468 x 60,mno,1733,0.4255,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,468 x 60,def,5,0.0007,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,468 x 60,mno,31,0.0005,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Medium,468 x 60,def,97,0.0155,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Medium,468 x 60,ghi,21,0.0083,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Medium,468 x 60,mno,87,0.0108,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,High,580 x 400,mno,28736,42.8352,446,47.0,229,11809.194,1.5521,109.7228,0.1054
May,24,camp 1,Low,580 x 400,mno,177,0.0597,2,0.2126,0,0.0,1.1299,356.1139,0.1063
May,24,camp 1,Medium,580 x 400,mno,2156,1.9388,25,2.6597,6,737.8784,1.1596,137.1828,0.1064
May,24,camp 1,High,670 x 90,def,3564,2.8,39,4.0,23,1492.7133,1.0943,142.8571,0.1026
May,24,camp 1,High,670 x 90,ghi,9825,5.9351,74,7.0,49,2475.4591,0.7532,117.9424,0.0946
May,24,camp 1,High,670 x 90,jkl,224,0.1659,2,0.0,0,0.0,0.8929,0.0,0.0
May,24,camp 1,High,670 x 90,mno,9644,7.51,45,4.0,44,1138.5931,0.4666,53.2623,0.0889
May,24,camp 1,Low,670 x 90,def,32,0.0047,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,670 x 90,ghi,32,0.0128,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,670 x 90,mno,71,0.0111,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Medium,670 x 90,def,248,0.1133,5,0.5317,1,21.8004,2.0161,469.2851,0.1063
May,24,camp 1,Medium,670 x 90,ghi,493,0.2516,4,0.4253,0,0.0,0.8114,169.0382,0.1063
May,24,camp 1,Medium,670 x 90,jkl,11,0.0087,1,0.1063,0,0.0,9.0909,1221.8391,0.1063
May,24,camp 1,Medium,670 x 90,mno,754,0.5153,13,1.3824,1,65.4014,1.7241,268.2709,0.1063
May,24,camp 1,High,728 x 90,abc,15,0.0276,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,High,728 x 90,def,55313,26.0365,248,26.0,90,4837.3487,0.4484,99.8598,0.1048
May,24,camp 1,High,728 x 90,ghi,120402,150.512,2194,233.0,1023,43474.5102,1.8222,154.8049,0.1062
May,24,camp 1,High,728 x 90,jkl,16087,6.0209,99,10.0,28,1445.3498,0.6154,166.0881,0.101
May,24,camp 1,High,728 x 90,mno,140190,88.4308,945,100.0,457,21230.8491,0.6741,113.0828,0.1058
May,24,camp 1,High,728 x 90,,12,0.0096,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,728 x 90,def,404,0.0572,1,0.1063,0,0.0,0.2475,185.8392,0.1063
May,24,camp 1,Low,728 x 90,ghi,76,0.0853,6,0.638,2,702.4274,7.8947,747.9484,0.1063
May,24,camp 1,Low,728 x 90,jkl,89,0.0308,0,0.0,0,0.0,0.0,0.0,0.0
May,24,camp 1,Low,728 x 90,mno,1038,0.1724,5,0.5317,0,0.0,0.4817,308.4107,0.1063
May,24,camp 1,Medium,728 x 90,def,4898,1.3266,36,3.8283,3,74.2678,0.735,288.5798,0.1063
May,24,camp 1,Medium,728 x 90,ghi,5001,6.0354,130,13.8258,11,1055.7889,2.5995,229.0784,0.1064
